"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"ElapsedTime"|"Min"|0.0|0.0|10,"Analog1"|"Volts"|0.0|5.0|100,"Analog3"|"Volts"|0.0|5.0|100,"Analog4"|"Volts"|0.0|5.0|50,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|100,"AccelY"|"G"|-3.0|3.0|100,"AccelZ"|"G"|-3.0|3.0|100,"Yaw"|"Deg/Sec"|-120|120|100,"Pitch"|"Deg/Sec"|-120|120|100,"Roll"|"Deg/Sec"|-120|120|100,"Gsum"|"G"|0.0|3.0|100,"GsumMax"|"G"|0.0|3.0|100,"GsumPct"|"%"|0|100|100,"EngineTemp"|"C"|0|300|1,"RPM"|""|0|10000|25,"TPS"|"%"|0|100|25,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"mi"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10,"LapDelta"|"s"|0.0|0.0|10,"BestLap"|"Min"|0.0|0.0|10
624,0,0.0044,2.7,2.16,1.45,,0.01,-0.08,-0.03,0,0,0,0.08,0.28,29,,0,0,,,,,,,,,,,,,,,,
634,0,0.0046,2.73,2.14,,,0.01,-0.07,-0.04,0,0,0,0.08,0.28,29,,,,,,,,,,,,,,,,,,,
644,0,0.0048,2.72,2.15,1.45,,0.02,-0.07,-0.03,0,0,1,0.08,0.28,30,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0048,0.0,0.0
654,0,0.0049,2.72,2.16,,,-0.01,-0.07,-0.04,0,0,1,0.08,0.28,30,,,,,,,,,,,,,,,,,,,
664,0,0.0051,2.7,2.14,1.45,,0.02,-0.07,-0.04,0,0,1,0.09,0.28,30,,0,0,,,,,,,,,,,,,,,,
674,0,0.0052,2.73,2.15,,,0.02,-0.07,-0.05,0,0,1,0.09,0.28,31,,,,,,,,,,,,,,,,,,,
684,0,0.0054,2.7,2.15,1.43,,0.02,-0.07,-0.02,0,0,1,0.07,0.28,27,,,,,,,,,,,,,,,,,,,
694,0,0.0056,2.73,2.15,,,0.01,-0.06,-0.01,0,0,1,0.07,0.28,23,,,,,,,,,,,,,,,,,,,
704,0,0.0058,2.69,2.15,1.45,,0.03,-0.07,-0.01,0,0,1,0.08,0.28,28,,0,0,,,,,,,,,,,,,,,,
714,0,0.0059,2.69,2.14,,,0.02,-0.06,-0.01,0,0,0,0.06,0.28,23,,,,,,,,,,,,,,,,,,,
724,0,0.0061,2.72,2.15,1.45,,0.02,-0.07,0.01,0,-0,0,0.07,0.28,26,,,,,,,,,,,,,,,,,,,
734,0,0.0062,2.72,2.15,,,0.01,-0.06,0.0,0,-0,0,0.06,0.28,22,,,,,,,,,,,,,,,,,,,
744,0,0.0064,2.72,2.16,1.46,,0.02,-0.07,-0.0,0,-0,0,0.07,0.28,26,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0064,0.0,0.0
754,0,0.0066,2.72,2.16,,,0.03,-0.06,-0.02,0,-0,0,0.07,0.28,26,,,,,,,,,,,,,,,,,,,
764,0,0.0068,2.72,2.16,1.44,,0.03,-0.06,-0.03,0,-0,0,0.07,0.28,25,,,,,,,,,,,,,,,,,,,
774,0,0.0069,2.71,2.14,,,0.01,-0.06,-0.02,0,0,0,0.06,0.28,23,,,,,,,,,,,,,,,,,,,
784,0,0.0071,2.72,2.16,1.45,,0.04,-0.07,-0.03,0,0,0,0.08,0.28,30,,0,0,,,,,,,,,,,,,,,,
794,0,0.0072,2.72,2.15,,,0.04,-0.06,-0.03,0,0,0,0.07,0.28,26,,,,,,,,,,,,,,,,,,,
804,0,0.0074,2.72,2.16,1.45,,0.02,-0.06,-0.01,0,0,0,0.07,0.28,24,,,,,,,,,,,,,,,,,,,
814,0,0.0076,2.7,2.15,,,0.03,-0.06,-0.02,0,0,0,0.07,0.28,25,,,,,,,,,,,,,,,,,,,
824,0,0.0078,2.69,2.14,1.43,,0.03,-0.06,-0.02,0,0,0,0.07,0.28,26,,0,0,,,,,,,,,,,,,,,,
834,0,0.0079,2.69,2.15,,,0.04,-0.06,-0.02,0,0,0,0.07,0.28,27,,,,,,,,,,,,,,,,,,,
844,0,0.0081,2.72,2.15,1.45,,0.03,-0.06,-0.01,0,0,0,0.06,0.28,23,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0081,0.0,0.0
854,0,0.0082,2.72,2.16,,,0.03,-0.06,-0.01,0,0,0,0.07,0.28,24,,,,,,,,,,,,,,,,,,,
864,0,0.0084,2.72,2.16,1.46,,0.04,-0.06,-0.03,0,0,0,0.08,0.28,27,,0,0,,,,,,,,,,,,,,,,
874,0,0.0086,2.72,2.16,,,0.05,-0.06,-0.02,0,0,0,0.08,0.28,27,,,,,,,,,,,,,,,,,,,
884,0,0.0088,2.72,2.15,1.45,,0.02,-0.06,-0.02,0,0,0,0.07,0.28,23,,,,,,,,,,,,,,,,,,,
894,0,0.0089,2.72,2.16,,,0.04,-0.06,-0.01,0,0,1,0.08,0.28,27,,,,,,,,,,,,,,,,,,,
904,0,0.0091,2.72,2.16,1.45,,0.04,-0.06,-0.02,0,0,1,0.07,0.28,26,,0,0,,,,,,,,,,,,,,,,
914,0,0.0092,2.71,2.15,,,0.04,-0.07,0.0,0,0,0,0.08,0.28,28,,,,,,,,,,,,,,,,,,,
924,0,0.0094,2.7,2.13,1.42,,0.02,-0.06,0.01,0,-0,0,0.07,0.28,24,,,,,,,,,,,,,,,,,,,
934,0,0.0096,2.72,2.15,,,0.04,-0.07,0.01,0,0,0,0.08,0.28,29,,,,,,,,,,,,,,,,,,,
944,0,0.0098,2.7,2.12,1.42,,0.03,-0.06,0.01,0,-0,0,0.07,0.28,26,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0098,0.0,0.0
954,0,0.0099,2.68,2.12,,,0.03,-0.07,0.02,0,-0,0,0.08,0.28,29,,,,,,,,,,,,,,,,,,,
964,0,0.0101,2.72,2.16,1.45,,0.02,-0.06,0.01,0,-0,0,0.07,0.28,24,,,,,,,,,,,,,,,,,,,
974,0,0.0102,2.72,2.15,,,0.04,-0.07,0.0,0,-0,0,0.08,0.28,29,,,,,,,,,,,,,,,,,,,
984,0,0.0104,2.71,2.13,1.42,,0.04,-0.07,-0.01,0,-0,0,0.08,0.28,28,,0,0,,,,,,,,,,,,,,,,
994,0,0.0106,2.69,2.14,,,0.04,-0.06,-0.01,0,-0,0,0.07,0.28,26,,,,,,,,,,,,,,,,,,,
1004,0,0.0108,2.72,2.16,1.45,,0.02,-0.06,-0.0,0,-0,0,0.07,0.28,24,,,,,,,,,,,,,,,,,,,
1014,0,0.0109,2.72,2.15,,,0.05,-0.07,-0.01,0,0,0,0.09,0.28,31,,,,,,,,,,,,,,,,,,,
1024,0,0.0111,2.7,2.15,1.45,,0.05,-0.06,-0.01,0,0,0,0.08,0.28,27,,0,0,,,,,,,,,,,,,,,,
1034,0,0.0113,2.71,2.13,,,0.03,-0.07,0.01,0,0,0,0.07,0.28,26,,,,,,,,,,,,,,,,,,,
1044,0,0.0114,2.69,2.14,1.44,,0.04,-0.06,0.02,0,0,0,0.08,0.28,27,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0114,0.0,0.0
1054,0,0.0116,2.72,2.16,,,0.04,-0.07,0.01,0,0,0,0.08,0.28,28,,,,,,,,,,,,,,,,,,,
1064,0,0.0117,2.72,2.15,1.45,,0.05,-0.07,0.01,0,0,0,0.08,0.28,30,,0,0,,,,,,,,,,,,,,,,
1074,0,0.0119,2.73,2.16,,,0.03,-0.06,0.01,0,-0,0,0.07,0.28,25,,,,,,,,,,,,,,,,,,,
1084,0,0.0121,2.72,2.16,1.43,,0.03,-0.07,0.01,0,-0,0,0.07,0.28,27,,,,,,,,,,,,,,,,,,,
1094,0,0.0122,2.69,2.15,,,0.04,-0.07,-0.0,0,-0,0,0.08,0.28,28,,,,,,,,,,,,,,,,,,,
1104,0,0.0124,2.71,2.16,1.46,,0.05,-0.07,-0.01,0,-0,0,0.09,0.28,31,,0,0,,,,,,,,,,,,,,,,
1114,0,0.0126,2.69,2.13,,,0.02,-0.07,-0.02,0,-0,0,0.07,0.28,26,,,,,,,,,,,,,,,,,,,
1124,0,0.0128,2.71,2.14,1.43,,0.04,-0.07,-0.02,0,0,0,0.09,0.28,30,,,,,,,,,,,,,,,,,,,
1134,0,0.0129,2.73,2.16,,,0.04,-0.07,-0.02,0,0,0,0.08,0.28,30,,,,,,,,,,,,,,,,,,,
1144,0,0.0131,2.73,2.17,1.46,,0.05,-0.07,-0.01,0,0,0,0.08,0.28,30,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0131,0.0,0.0
1154,0,0.0132,2.73,2.16,,,0.03,-0.07,-0.0,0,0,0,0.07,0.28,26,,,,,,,,,,,,,,,,,,,
1164,0,0.0134,2.72,2.16,1.46,,0.05,-0.07,-0.01,0,0,0,0.09,0.28,32,,,,,,,,,,,,,,,,,,,
1174,0,0.0136,2.71,2.15,,,0.05,-0.07,-0.01,0,0,0,0.08,0.28,29,,,,,,,,,,,,,,,,,,,
1184,0,0.0138,2.69,2.13,1.44,,0.05,-0.07,0.0,0,0,0,0.08,0.28,30,,0,0,,,,,,,,,,,,,,,,
1194,0,0.0139,2.72,2.15,,,0.03,-0.06,-0.01,0,0,0,0.07,0.28,25,,,,,,,,,,,,,,,,,,,
1204,0,0.0141,2.7,2.13,1.42,,0.05,-0.07,-0.01,0,0,0,0.09,0.28,31,,,,,,,,,,,,,,,,,,,
1214,0,0.0142,2.72,2.16,,,0.05,-0.07,-0.03,0,0,0,0.09,0.28,33,,,,,,,,,,,,,,,,,,,
1224,0,0.0144,2.72,2.16,1.46,,0.05,-0.06,-0.02,0,0,0,0.09,0.28,31,,0,0,,,,,,,,,,,,,,,,
1234,0,0.0146,2.7,2.14,,,0.04,-0.06,-0.02,0,0,0,0.08,0.28,27,,,,,,,,,,,,,,,,,,,
1244,0,0.0148,2.72,2.16,1.45,,0.07,-0.07,-0.02,0,0,0,0.1,0.28,36,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0148,0.0,0.0
1254,0,0.0149,2.73,2.16,,,0.06,-0.06,-0.02,0,0,0,0.09,0.28,31,,,,,,,,,,,,,,,,,,,
1264,0,0.0151,2.69,2.14,1.44,,0.04,-0.07,0.01,0,0,0,0.08,0.28,29,,0,0,,,,,,,,,,,,,,,,
1274,0,0.0152,2.72,2.15,,,0.04,-0.07,0.0,0,0,0,0.08,0.28,28,,,,,,,,,,,,,,,,,,,
1284,0,0.0154,2.68,2.13,1.44,,0.05,-0.07,-0.0,0,0,0,0.09,0.28,30,,,,,,,,,,,,,,,,,,,
1294,0,0.0156,2.71,2.13,,,0.06,-0.07,-0.01,0,0,0,0.09,0.28,32,,,,,,,,,,,,,,,,,,,
1304,0,0.0158,2.7,2.14,1.43,,0.06,-0.06,0.0,0,-0,0,0.09,0.28,32,,0,0,,,,,,,,,,,,,,,,
1314,0,0.0159,2.72,2.16,,,0.04,-0.06,0.01,0,-0,0,0.08,0.28,28,,,,,,,,,,,,,,,,,,,
1324,0,0.0161,2.71,2.14,1.43,,0.07,-0.06,-0.02,0,-0,0,0.1,0.28,34,,,,,,,,,,,,,,,,,,,
1334,0,0.0162,2.71,2.13,,,0.06,-0.06,-0.0,0,-0,0,0.09,0.28,30,,,,,,,,,,,,,,,,,,,
1344,0,0.0164,2.71,2.14,1.43,12.89,0.03,-0.07,0.03,0,-0,0,0.08,0.28,27,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0164,0.0,0.0
1354,0,0.0166,2.7,2.15,,,0.06,-0.06,0.03,0,-0,0,0.09,0.28,32,,,,,,,,,,,,,,,,,,,
1364,0,0.0168,2.69,2.15,1.44,,0.08,-0.06,-0.01,0,0,0,0.1,0.28,36,,,,,,,,,,,,,,,,,,,
1374,0,0.0169,2.69,2.15,,,0.06,-0.07,0.02,-0,0,0,0.09,0.28,33,,,,,,,,,,,,,,,,,,,
1384,0,0.0171,2.72,2.15,1.44,,0.04,-0.07,0.06,-0,0,0,0.1,0.28,36,,0,0,,,,,,,,,,,,,,,,
1394,0,0.0172,2.72,2.16,,,0.03,-0.07,0.02,-0,1,0,0.08,0.28,29,,,,,,,,,,,,,,,,,,,
1404,0,0.0174,2.71,2.16,1.45,,0.06,-0.1,-0.01,-0,1,0,0.11,0.28,40,,,,,,,,,,,,,,,,,,,
1414,0,0.0176,2.72,2.16,,,0.03,-0.09,-0.02,-0,1,0,0.09,0.28,34,,,,,,,,,,,,,,,,,,,
1424,0,0.0178,2.71,2.16,1.42,,0.03,-0.09,-0.02,-0,1,0,0.09,0.28,33,,0,0,,,,,,,,,,,,,,,,
1434,0,0.0179,2.73,2.17,,,0.03,-0.09,-0.02,-0,1,0,0.09,0.28,34,,,,,,,,,,,,,,,,,,,
1444,0,0.0181,2.72,2.13,1.42,,-0.0,-0.09,-0.02,-1,1,0,0.1,0.28,34,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0181,0.0,0.0
1454,0,0.0182,2.73,2.17,,,0.05,-0.11,-0.0,-0,2,0,0.12,0.28,43,,,,,,,,,,,,,,,,,,,
1464,0,0.0184,2.7,2.15,1.44,,0.03,-0.08,-0.02,-0,1,0,0.09,0.28,31,,0,0,,,,,,,,,,,,,,,,
1474,0,0.0186,2.7,2.13,,,-0.0,-0.09,-0.04,-0,1,0,0.1,0.28,37,,,,,,,,,,,,,,,,,,,
1484,0,0.0188,2.74,2.17,1.45,,0.01,-0.09,-0.04,-0,1,0,0.1,0.28,36,,,,,,,,,,,,,,,,,,,
1494,0,0.0189,2.74,2.14,,,0.02,-0.08,-0.06,-0,1,0,0.1,0.28,37,,,,,,,,,,,,,,,,,,,
1504,0,0.0191,2.74,2.18,1.46,,-0.01,-0.11,-0.08,-0,2,0,0.13,0.28,47,,0,0,,,,,,,,,,,,,,,,
1514,0,0.0192,2.74,2.18,,,0.03,-0.1,-0.07,-0,2,0,0.12,0.28,43,,,,,,,,,,,,,,,,,,,
1524,0,0.0194,2.7,2.14,1.43,,0.01,-0.09,-0.05,-0,2,0,0.11,0.28,39,,,,,,,,,,,,,,,,,,,
1534,0,0.0196,2.72,2.14,,,0.0,-0.1,-0.1,0,2,0,0.14,0.28,52,,,,,,,,,,,,,,,,,,,
1544,0,0.0198,2.7,2.13,1.42,,0.01,-0.07,-0.15,0,2,0,0.17,0.28,59,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0198,0.0,0.0
1554,0,0.0199,2.7,2.15,,,0.03,-0.1,-0.09,0,2,0,0.13,0.28,47,,,,,,,,,,,,,,,,,,,
1564,0,0.0201,2.71,2.15,1.42,,0.03,-0.1,-0.07,0,2,0,0.13,0.28,45,,,,,,,,,,,,,,,,,,,
1574,0,0.0202,2.7,2.16,,,0.04,-0.07,-0.09,0,2,0,0.12,0.28,42,,,,,,,,,,,,,,,,,,,
1584,0,0.0204,2.72,2.15,1.42,,0.03,-0.08,-0.1,0,2,0,0.13,0.28,45,,0,0,,,,,,,,,,,,,,,,
1594,0,0.0206,2.74,2.18,,,0.01,-0.04,-0.1,0,2,0,0.1,0.28,36,,,,,,,,,,,,,,,,,,,
1604,0,0.0207,2.74,2.18,1.45,,0.01,-0.07,-0.1,0,3,0,0.13,0.28,46,,,,,,,,,,,,,,,,,,,
1614,0,0.0209,2.71,2.15,,,0.02,-0.08,-0.11,0,3,-0,0.14,0.28,49,,,,,,,,,,,,,,,,,,,
1624,0,0.0211,2.73,2.16,1.45,,-0.01,-0.07,-0.1,0,4,-0,0.12,0.28,44,,0,0,,,,,,,,,,,,,,,,
1634,0,0.0212,2.76,2.19,,,-0.01,-0.09,-0.09,0,4,-0,0.12,0.28,45,,,,,,,,,,,,,,,,,,,
1644,0,0.0214,2.74,2.16,1.42,,0.01,-0.07,-0.08,0,4,-0,0.11,0.28,38,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0214,0.0,0.0
1654,0,0.0216,2.76,2.18,,,-0.03,-0.08,-0.05,1,4,-0,0.09,0.28,33,,,,,,,,,,,,,,,,,,,
1664,0,0.0218,2.76,2.19,1.44,,-0.01,-0.07,-0.09,1,5,-0,0.12,0.28,42,,0,0,,,,,,,,,,,,,,,,
1674,0,0.0219,2.73,2.18,,,-0.07,-0.07,-0.06,1,5,-0,0.12,0.28,42,,,,,,,,,,,,,,,,,,,
1684,0,0.0221,2.79,2.22,1.45,,-0.11,-0.09,-0.06,1,6,-0,0.15,0.28,55,,,,,,,,,,,,,,,,,,,
1694,0,0.0222,2.76,2.21,,,-0.1,-0.15,-0.09,1,6,-0,0.2,0.28,72,,,,,,,,,,,,,,,,,,,
1704,0,0.0224,2.78,2.23,1.46,,-0.09,-0.11,-0.09,1,7,-0,0.16,0.28,58,,0,0,,,,,,,,,,,,,,,,
1714,0,0.0226,2.79,2.24,,,-0.11,-0.15,-0.08,2,8,0,0.2,0.28,73,,,,,,,,,,,,,,,,,,,
1724,0,0.0228,2.76,2.22,1.43,,-0.11,-0.16,-0.06,2,8,0,0.2,0.28,73,,,,,,,,,,,,,,,,,,,
1734,0,0.0229,2.8,2.26,,,-0.11,-0.1,-0.01,2,7,1,0.15,0.28,53,,,,,,,,,,,,,,,,,,,
1744,0,0.0231,2.78,2.23,1.42,,-0.12,-0.12,-0.02,2,8,1,0.18,0.28,63,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0231,0.0,0.0
1754,0,0.0232,2.79,2.27,,,-0.1,-0.09,-0.05,3,8,1,0.14,0.28,50,,,,,,,,,,,,,,,,,,,
1764,0,0.0234,2.8,2.28,1.46,,-0.14,-0.09,-0.01,3,7,1,0.16,0.28,59,,,,,,,,,,,,,,,,,,,
1774,0,0.0236,2.79,2.26,,,-0.18,-0.06,-0.04,3,8,0,0.19,0.28,68,,,,,,,,,,,,,,,,,,,
1784,0,0.0238,2.81,2.28,1.45,,-0.19,-0.05,-0.15,3,8,0,0.25,0.28,89,,0,0,,,,,,,,,,,,,,,,
1794,0,0.0239,2.78,2.25,,,-0.15,-0.06,-0.18,3,8,0,0.24,0.28,86,,,,,,,,,,,,,,,,,,,
1804,0,0.0241,2.8,2.27,1.44,,-0.21,-0.06,-0.16,4,8,-0,0.27,0.28,98,,,,,,,,,,,,,,,,,,,
1814,0,0.0242,2.82,2.3,,,-0.26,-0.08,-0.18,4,8,-0,0.33,0.33,100,,,,,,,,,,,,,,,,,,,
1824,0,0.0244,2.78,2.26,1.44,,-0.27,-0.1,-0.16,4,8,-0,0.33,0.33,100,,0,0,,,,,,,,,,,,,,,,
1834,0,0.0246,2.81,2.28,,,-0.24,-0.1,-0.11,4,8,-1,0.28,0.33,86,,,,,,,,,,,,,,,,,,,
1844,0,0.0248,2.8,2.26,1.43,,-0.28,-0.13,-0.12,5,8,-0,0.33,0.33,100,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0248,0.0,0.0
1854,0,0.0249,2.81,2.29,,,-0.29,-0.13,-0.12,5,8,-0,0.33,0.33,100,,,,,,,,,,,,,,,,,,,
1864,0,0.0251,2.81,2.28,1.44,,-0.27,-0.14,-0.05,5,8,-0,0.3,0.33,91,,0,0,,,,,,,,,,,,,,,,
1874,0,0.0253,2.79,2.28,,,-0.25,-0.13,-0.02,6,8,0,0.28,0.33,84,,,,,,,,,,,,,,,,,,,
1884,0,0.0254,2.81,2.28,1.45,,-0.25,-0.14,-0.06,6,8,0,0.29,0.33,86,,,,,,,,,,,,,,,,,,,
1894,0,0.0256,2.8,2.29,,,-0.29,-0.13,-0.02,6,7,0,0.32,0.33,94,,,,,,,,,,,,,,,,,,,
1904,0,0.0258,2.81,2.26,1.44,,-0.26,-0.1,0.02,7,7,1,0.28,0.33,83,,0,0,,,,,,,,,,,,,,,,
1914,0,0.0259,2.82,2.29,,,-0.25,-0.09,-0.02,7,6,1,0.27,0.33,79,,,,,,,,,,,,,,,,,,,
1924,0,0.0261,2.79,2.28,1.46,,-0.23,-0.07,-0.08,7,6,0,0.26,0.33,76,,,,,,,,,,,,,,,,,,,
1934,0,0.0262,2.8,2.26,,,-0.25,-0.07,0.02,7,5,0,0.26,0.33,78,,,,,,,,,,,,,,,,,,,
1944,0,0.0264,2.81,2.28,1.46,,-0.24,-0.03,0.03,7,5,-0,0.24,0.33,72,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0264,0.0,0.0
1954,0,0.0266,2.8,2.27,,,-0.23,-0.06,-0.01,8,4,-1,0.24,0.33,72,,,,,,,,,,,,,,,,,,,
1964,0,0.0268,2.8,2.26,1.45,,-0.23,-0.02,-0.04,8,4,-1,0.23,0.33,69,,,,,,,,,,,,,,,,,,,
1974,0,0.0269,2.8,2.25,,,-0.24,-0.05,-0.05,8,4,-2,0.25,0.33,74,,,,,,,,,,,,,,,,,,,
1984,0,0.0271,2.81,2.25,1.45,,-0.26,-0.04,-0.05,8,3,-2,0.27,0.33,81,,0,0,,,,,,,,,,,,,,,,
1994,0,0.0272,2.79,2.22,,,-0.26,-0.07,-0.12,8,3,-2,0.29,0.33,88,,,,,,,,,,,,,,,,,,,
2004,0,0.0274,2.78,2.21,1.42,,-0.23,-0.05,-0.16,8,3,-2,0.28,0.33,84,,,,,,,,,,,,,,,,,,,
2014,0,0.0276,2.78,2.2,,,-0.24,-0.06,-0.11,8,2,-2,0.27,0.33,80,,,,,,,,,,,,,,,,,,,
