"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"ElapsedTime"|"Min"|0.0|0.0|10,"Analog1"|"Volts"|0.0|5.0|100,"Analog3"|"Volts"|0.0|5.0|100,"Analog4"|"Volts"|0.0|5.0|50,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|100,"AccelY"|"G"|-3.0|3.0|100,"AccelZ"|"G"|-3.0|3.0|100,"Yaw"|"Deg/Sec"|-120|120|100,"Pitch"|"Deg/Sec"|-120|120|100,"Roll"|"Deg/Sec"|-120|120|100,"Gsum"|"G"|0.0|3.0|100,"GsumMax"|"G"|0.0|3.0|100,"GsumPct"|"%"|0|100|100,"EngineTemp"|"C"|0|300|1,"RPM"|""|0|10000|25,"TPS"|"%"|0|100|25,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"mi"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10,"LapDelta"|"s"|0.0|0.0|10,"BestLap"|"Min"|0.0|0.0|10
12437,1776526847998,0.0742,2.7,2.12,1.38,,0.02,-0.12,0.0,0,-0,0,0.12,0.43,28,,,,39.674892,-77.41684,0.0,1093.2,8,2,2.3,0,0.0,-1,0.0,0,0.0065,0.2013,0.0,0.0
12447,1776526848008,0.0743,2.68,2.11,,,0.03,-0.12,0.01,0,-0,0,0.13,0.43,29,,,,,,,,,,,,,,,,,,,
12457,1776526848018,0.0745,2.67,2.08,1.38,,0.02,-0.11,-0.01,0,-0,0,0.12,0.43,27,,0,0,,,,,,,,,,,,,,,,
12467,1776526848028,0.0746,2.69,2.1,,,0.03,-0.12,-0.0,0,-0,0,0.12,0.43,28,,,,,,,,,,,,,,,,,,,
12477,1776526848038,0.0748,2.67,2.12,1.38,,0.03,-0.12,-0.01,0,-0,0,0.12,0.43,28,,,,,,,,,,,,,,,,,,,
12487,1776526848048,0.075,2.65,2.11,,,0.03,-0.11,0.0,0,-0,0,0.12,0.43,27,,,,,,,,,,,,,,,,,,,
12497,1776526848058,0.0752,2.7,2.13,1.39,,0.04,-0.12,0.01,0,-0,0,0.13,0.43,29,,0,0,,,,,,,,,,,,,,,,
12507,1776526848068,0.0753,2.66,2.1,,,0.03,-0.12,0.0,0,-0,0,0.12,0.43,28,,,,,,,,,,,,,,,,,,,
12517,1776526848078,0.0755,2.69,2.13,1.39,,0.04,-0.12,0.02,0,-0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
12527,1776526848096,0.0756,2.69,2.11,,,0.03,-0.11,-0.01,0,-0,0,0.12,0.43,27,,,,,,,,,,,,,,,,,,,
12537,1776526848106,0.0758,2.69,2.11,1.39,,0.03,-0.11,-0.0,0,-0,0,0.12,0.43,27,,0,0,39.674892,-77.41684,0.0,1093.2,8,2,2.3,0,0.0,-1,0.0,0,0.0065,0.203,0.0,0.0
12547,1776526848116,0.076,2.64,2.11,,,0.04,-0.12,-0.01,0,-0,0,0.13,0.43,29,,,,,,,,,,,,,,,,,,,
12557,1776526848126,0.0762,2.69,2.1,1.35,,0.03,-0.11,-0.01,0,-0,0,0.12,0.43,27,,,,,,,,,,,,,,,,,,,
12567,1776526848136,0.0763,2.65,2.08,,,0.05,-0.12,0.0,0,-0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
12577,1776526848146,0.0765,2.67,2.1,1.37,,0.04,-0.11,-0.01,0,-0,0,0.12,0.43,27,,0,0,,,,,,,,,,,,,,,,
12587,1776526848156,0.0766,2.68,2.09,,,0.05,-0.12,0.01,0,0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
12597,1776526848166,0.0768,2.7,2.13,1.39,,0.05,-0.11,-0.0,0,0,0,0.12,0.43,28,,,,,,,,,,,,,,,,,,,
12607,1776526848176,0.077,2.66,2.08,,,0.04,-0.11,-0.0,0,0,0,0.12,0.43,28,,,,,,,,,,,,,,,,,,,
12617,1776526848186,0.0772,2.7,2.11,1.37,,0.05,-0.12,-0.01,0,0,0,0.13,0.43,30,,0,0,,,,,,,,,,,,,,,,
12627,1776526848196,0.0773,2.68,2.12,,,0.03,-0.11,-0.02,0,0,0,0.12,0.43,27,,,,,,,,,,,,,,,,,,,
12637,1776526848206,0.0775,2.65,2.08,1.35,,0.05,-0.12,-0.0,0,0,0,0.13,0.43,30,,,,39.674892,-77.41684,0.0,1093.2,8,2,2.3,0,0.0,-1,0.0,0,0.0065,0.2046,0.0,0.0
12647,1776526848216,0.0777,2.68,2.09,,,0.04,-0.12,-0.01,0,0,0,0.12,0.43,28,,,,,,,,,,,,,,,,,,,
12657,1776526848226,0.0778,2.7,2.12,1.38,,0.05,-0.12,-0.01,0,0,0,0.13,0.43,30,,0,0,,,,,,,,,,,,,,,,
12667,1776526848236,0.078,2.67,2.11,,,0.06,-0.12,-0.0,0,0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
12677,1776526848246,0.0781,2.7,2.1,1.37,,0.03,-0.12,-0.01,0,0,0,0.13,0.43,29,,,,,,,,,,,,,,,,,,,
12687,1776526848256,0.0783,2.7,2.13,,,0.05,-0.13,-0.01,0,0,0,0.14,0.43,32,,,,,,,,,,,,,,,,,,,
12697,1776526848266,0.0785,2.68,2.09,1.35,,0.03,-0.12,-0.03,0,0,0,0.13,0.43,30,,0,0,,,,,,,,,,,,,,,,
12707,1776526848276,0.0786,2.69,2.13,,,0.05,-0.13,-0.02,0,0,0,0.14,0.43,31,,,,,,,,,,,,,,,,,,,
12717,1776526848286,0.0788,2.7,2.12,1.38,,0.04,-0.12,-0.03,0,0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
12727,1776526848292,0.079,2.7,2.12,,,0.03,-0.12,-0.03,0,0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
12737,1776526848302,0.0792,2.7,2.09,1.36,,0.04,-0.13,-0.01,0,0,0,0.13,0.43,31,,0,0,39.674892,-77.41684,0.0,1093.2,8,2,2.3,0,0.0,-1,0.0,0,0.0065,0.2063,0.0,0.0
12747,1776526848312,0.0793,2.65,2.12,,,0.02,-0.13,-0.01,0,0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
12757,1776526848322,0.0795,2.69,2.12,1.39,,0.04,-0.13,-0.0,0,0,0,0.13,0.43,31,,,,,,,,,,,,,,,,,,,
12767,1776526848332,0.0796,2.67,2.08,,,0.03,-0.12,-0.02,0,0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
12777,1776526848342,0.0798,2.64,2.07,1.34,,0.03,-0.13,-0.02,0,0,0,0.13,0.43,30,,0,0,,,,,,,,,,,,,,,,
12787,1776526848352,0.08,2.69,2.11,,,0.03,-0.13,-0.01,0,0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
12797,1776526848362,0.0802,2.65,2.07,1.37,,0.02,-0.12,-0.02,0,0,0,0.12,0.43,28,,,,,,,,,,,,,,,,,,,
12807,1776526848372,0.0803,2.69,2.12,,,0.03,-0.12,-0.01,0,0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
12817,1776526848382,0.0805,2.7,2.12,1.39,,0.02,-0.12,-0.02,0,0,0,0.13,0.43,29,,0,0,,,,,,,,,,,,,,,,
12827,1776526848396,0.0806,2.69,2.12,,,0.02,-0.12,-0.0,0,0,0,0.12,0.43,28,,,,,,,,,,,,,,,,,,,
12837,1776526848406,0.0808,2.68,2.09,1.35,,0.03,-0.12,0.01,0,0,0,0.13,0.43,29,,,,39.674892,-77.41684,0.0,1093.2,8,2,2.3,0,0.0,-1,0.0,0,0.0065,0.208,0.0,0.0
12847,1776526848416,0.081,2.7,2.13,,,0.02,-0.12,0.0,0,0,0,0.12,0.43,28,,,,,,,,,,,,,,,,,,,
12857,1776526848426,0.0812,2.69,2.13,1.39,,0.04,-0.13,0.01,0,-0,0,0.13,0.43,30,,0,0,,,,,,,,,,,,,,,,
12867,1776526848436,0.0813,2.7,2.13,,,0.03,-0.11,-0.01,0,-0,0,0.12,0.43,27,,,,,,,,,,,,,,,,,,,
12877,1776526848446,0.0815,2.7,2.09,1.36,,0.03,-0.12,-0.0,0,-0,0,0.12,0.43,27,,,,,,,,,,,,,,,,,,,
12887,1776526848456,0.0816,2.7,2.12,,,0.04,-0.12,-0.01,0,-0,0,0.13,0.43,29,,,,,,,,,,,,,,,,,,,
12897,1776526848466,0.0818,2.7,2.12,1.39,,0.03,-0.11,-0.02,0,0,0,0.12,0.43,27,,0,0,,,,,,,,,,,,,,,,
12907,1776526848476,0.082,2.69,2.13,,,0.05,-0.12,0.0,0,0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
12917,1776526848486,0.0822,2.69,2.11,1.36,,0.03,-0.11,-0.02,0,0,0,0.12,0.43,28,,,,,,,,,,,,,,,,,,,
12927,1776526848496,0.0823,2.68,2.12,,,0.04,-0.12,-0.01,0,0,0,0.13,0.43,29,,,,,,,,,,,,,,,,,,,
12937,1776526848506,0.0825,2.7,2.12,1.38,,0.05,-0.12,-0.0,0,0,0,0.13,0.43,30,,0,0,39.674892,-77.41684,0.0,1093.2,8,2,2.3,0,0.0,-1,0.0,0,0.0065,0.2096,0.0,0.0
12947,1776526848516,0.0826,2.7,2.09,,,0.02,-0.12,-0.01,0,0,0,0.12,0.43,28,,,,,,,,,,,,,,,,,,,
12957,1776526848526,0.0828,2.67,2.07,1.33,,0.04,-0.13,-0.01,0,0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
12967,1776526848536,0.083,2.65,2.08,,,0.03,-0.12,-0.03,0,0,0,0.13,0.43,29,,,,,,,,,,,,,,,,,,,
12977,1776526848546,0.0832,2.65,2.09,1.36,,0.03,-0.12,-0.02,0,0,0,0.13,0.43,30,,0,0,,,,,,,,,,,,,,,,
12987,1776526848556,0.0833,2.67,2.11,,,0.03,-0.12,-0.01,0,0,0,0.13,0.43,29,,,,,,,,,,,,,,,,,,,
12997,1776526848566,0.0835,2.7,2.12,1.39,,0.02,-0.12,-0.03,0,0,0,0.12,0.43,28,,,,,,,,,,,,,,,,,,,
13007,1776526848576,0.0836,2.7,2.13,,,0.03,-0.12,-0.01,0,0,0,0.13,0.43,29,,,,,,,,,,,,,,,,,,,
13017,1776526848586,0.0838,2.7,2.13,1.39,,0.02,-0.12,-0.01,0,0,0,0.13,0.43,29,,0,0,,,,,,,,,,,,,,,,
13027,1776526848596,0.084,2.66,2.12,,,0.02,-0.12,-0.0,0,0,0,0.12,0.43,28,,,,,,,,,,,,,,,,,,,
13037,1776526848606,0.0842,2.7,2.13,1.39,,0.03,-0.13,-0.01,0,-0,0,0.13,0.43,30,,,,39.674892,-77.41684,0.0,1093.2,8,2,2.3,0,0.0,-1,0.0,0,0.0065,0.2113,0.0,0.0
13047,1776526848616,0.0843,2.68,2.08,,,0.01,-0.12,-0.02,0,-0,0,0.13,0.43,29,,,,,,,,,,,,,,,,,,,
13057,1776526848626,0.0845,2.65,2.09,1.36,,0.03,-0.13,-0.0,0,-0,0,0.13,0.43,30,,0,0,,,,,,,,,,,,,,,,
13067,1776526848636,0.0846,2.69,2.11,,,0.02,-0.12,-0.02,0,-0,0,0.12,0.43,28,,,,,,,,,,,,,,,,,,,
13077,1776526848646,0.0848,2.69,2.12,1.38,,0.02,-0.12,-0.03,0,-0,0,0.12,0.43,28,,,,,,,,,,,,,,,,,,,
13087,1776526848656,0.085,2.68,2.13,,,0.03,-0.12,-0.02,0,-0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
13097,1776526848666,0.0852,2.71,2.13,1.39,,0.02,-0.12,-0.03,0,-0,0,0.12,0.43,28,,0,0,,,,,,,,,,,,,,,,
13107,1776526848676,0.0853,2.7,2.12,,,0.04,-0.13,-0.01,0,-0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
13117,1776526848686,0.0855,2.69,2.13,1.39,,0.02,-0.12,-0.03,0,-0,0,0.12,0.43,29,,,,,,,,,,,,,,,,,,,
13127,1776526848696,0.0856,2.7,2.12,,,0.03,-0.12,-0.02,0,0,0,0.13,0.43,29,,,,,,,,,,,,,,,,,,,
13137,1776526848706,0.0858,2.69,2.11,1.39,,0.04,-0.12,-0.01,0,-0,0,0.13,0.43,30,,0,0,39.674892,-77.41684,0.0,1093.2,8,2,2.3,0,0.0,-1,0.0,0,0.0065,0.213,0.0,0.0
13147,1776526848716,0.086,2.68,2.09,,,0.01,-0.12,-0.02,0,-0,0,0.12,0.43,29,,,,,,,,,,,,,,,,,,,
13157,1776526848726,0.0862,2.67,2.11,1.37,,0.03,-0.13,-0.01,0,-0,0,0.13,0.43,31,,,,,,,,,,,,,,,,,,,
13167,1776526848736,0.0863,2.7,2.13,,,0.02,-0.12,-0.03,0,0,0,0.13,0.43,29,,,,,,,,,,,,,,,,,,,
13177,1776526848746,0.0865,2.71,2.13,1.39,,0.02,-0.13,-0.02,0,0,0,0.13,0.43,30,,0,0,,,,,,,,,,,,,,,,
13187,1776526848756,0.0866,2.69,2.11,,,0.02,-0.12,-0.02,0,0,0,0.13,0.43,29,,,,,,,,,,,,,,,,,,,
13197,1776526848766,0.0868,2.69,2.12,1.35,,0.01,-0.12,-0.03,-0,0,0,0.13,0.43,29,,,,,,,,,,,,,,,,,,,
13207,1776526848776,0.087,2.69,2.12,,,0.03,-0.13,-0.0,-0,0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
13217,1776526848786,0.0872,2.67,2.11,1.35,,0.01,-0.13,-0.0,0,0,0,0.13,0.43,29,,0,0,,,,,,,,,,,,,,,,
13227,1776526848796,0.0873,2.66,2.07,,,0.01,-0.13,0.01,-0,-0,0,0.13,0.43,29,,,,,,,,,,,,,,,,,,,
13237,1776526848806,0.0875,2.7,2.13,1.39,,0.02,-0.13,0.01,-0,-0,0,0.13,0.43,29,,,,39.674892,-77.41684,0.0,1093.2,8,2,2.3,0,0.0,-1,0.0,0,0.0065,0.2146,0.0,0.0
13247,1776526848816,0.0876,2.69,2.1,,,0.01,-0.13,0.0,-0,-0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
13257,1776526848826,0.0878,2.68,2.09,1.35,,0.02,-0.13,0.01,-0,-0,0,0.13,0.43,30,,0,0,,,,,,,,,,,,,,,,
13267,1776526848836,0.088,2.7,2.12,,,0.01,-0.12,-0.02,0,-0,0,0.12,0.43,28,,,,,,,,,,,,,,,,,,,
13277,1776526848846,0.0882,2.65,2.12,1.38,,0.02,-0.12,-0.01,-0,-0,0,0.13,0.43,29,,,,,,,,,,,,,,,,,,,
13287,1776526848856,0.0883,2.67,2.13,,,0.02,-0.13,-0.01,0,-0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
13297,1776526848866,0.0885,2.69,2.12,1.39,,0.01,-0.13,-0.0,-0,-0,0,0.13,0.43,29,,0,0,,,,,,,,,,,,,,,,
13307,1776526848876,0.0887,2.65,2.07,,,0.03,-0.13,0.01,-0,-0,0,0.13,0.43,31,,,,,,,,,,,,,,,,,,,
13317,1776526848886,0.0888,2.71,2.13,1.39,,0.01,-0.13,-0.01,0,-0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
13327,1776526848898,0.089,2.7,2.13,,,0.03,-0.13,0.0,0,-0,0,0.13,0.43,31,,,,,,,,,,,,,,,,,,,
13337,1776526848908,0.0891,2.71,2.12,1.39,12.82,0.02,-0.12,-0.01,0,-0,0,0.13,0.43,29,0,0,0,39.674892,-77.41684,0.0,1093.2,8,2,2.3,0,0.0,-1,0.0,0,0.0065,0.2163,0.0,0.0
13347,1776526848918,0.0893,2.69,2.09,,,0.02,-0.13,-0.01,0,-0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
13357,1776526848928,0.0895,2.66,2.09,1.36,,0.03,-0.13,-0.02,0,-0,0,0.14,0.43,32,,,,,,,,,,,,,,,,,,,
13367,1776526848938,0.0896,2.69,2.11,,,0.02,-0.12,-0.03,0,-0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
13377,1776526848948,0.0898,2.69,2.12,1.38,,0.04,-0.13,-0.01,0,-0,0,0.14,0.43,32,,0,0,,,,,,,,,,,,,,,,
13387,1776526848958,0.09,2.65,2.06,,,0.02,-0.13,-0.02,0,-0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
13397,1776526848968,0.0902,2.67,2.11,1.37,,0.03,-0.13,-0.02,0,0,0,0.14,0.43,31,,,,,,,,,,,,,,,,,,,
13407,1776526848978,0.0903,2.68,2.09,,,0.04,-0.13,-0.01,0,0,0,0.14,0.43,31,,,,,,,,,,,,,,,,,,,
13417,1776526848988,0.0905,2.67,2.11,1.37,,0.02,-0.13,-0.02,0,0,0,0.14,0.43,31,,0,0,,,,,,,,,,,,,,,,
13427,1776526848998,0.0906,2.68,2.08,,,0.04,-0.14,-0.02,0,0,0,0.14,0.43,33,,,,,,,,,,,,,,,,,,,
13437,1776526848997,0.0908,2.69,2.13,1.39,,0.02,-0.13,-0.03,0,0,0,0.13,0.43,31,,,,39.674892,-77.41684,0.0,1093.2,8,2,2.3,0,0.0,-1,0.0,0,0.0065,0.218,0.0,0.0
13447,1776526849007,0.091,2.69,2.1,,,0.03,-0.13,-0.02,0,0,0,0.14,0.43,32,,,,,,,,,,,,,,,,,,,
13457,1776526849017,0.0912,2.68,2.1,1.35,,0.02,-0.13,-0.02,0,0,0,0.13,0.43,31,,0,0,,,,,,,,,,,,,,,,
13467,1776526849027,0.0913,2.68,2.1,,,0.02,-0.13,-0.02,0,0,0,0.14,0.43,31,,,,,,,,,,,,,,,,,,,
13477,1776526849037,0.0915,2.7,2.13,1.39,,0.03,-0.13,0.0,0,0,0,0.14,0.43,32,,,,,,,,,,,,,,,,,,,
13487,1776526849047,0.0916,2.7,2.1,,,0.01,-0.13,-0.0,0,0,0,0.13,0.43,31,,,,,,,,,,,,,,,,,,,
13497,1776526849057,0.0918,2.71,2.13,1.39,,0.03,-0.13,0.01,0,-0,0,0.14,0.43,31,,0,0,,,,,,,,,,,,,,,,
13507,1776526849067,0.092,2.71,2.13,,,0.02,-0.13,-0.01,0,-0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
13517,1776526849077,0.0922,2.67,2.09,1.35,,0.02,-0.13,-0.01,0,-0,0,0.13,0.43,31,,,,,,,,,,,,,,,,,,,
13527,1776526849097,0.0923,2.7,2.12,,,0.02,-0.13,-0.0,0,-0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
13537,1776526849107,0.0925,2.69,2.13,1.39,,0.01,-0.13,-0.01,0,0,0,0.13,0.43,29,,0,0,39.674892,-77.41684,0.0,1093.2,8,2,2.3,0,0.0,-1,0.0,0,0.0065,0.2196,0.0,0.0
13547,1776526849117,0.0926,2.7,2.13,,,0.03,-0.13,0.0,-0,-0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
13557,1776526849127,0.0928,2.71,2.13,1.39,,0.01,-0.13,-0.0,0,-0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
13567,1776526849137,0.093,2.67,2.11,,,0.02,-0.13,0.01,-0,-0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
13577,1776526849147,0.0932,2.7,2.13,1.39,,0.02,-0.13,0.0,0,-0,0,0.13,0.43,30,,0,0,,,,,,,,,,,,,,,,
13587,1776526849157,0.0933,2.71,2.13,,,0.01,-0.13,-0.0,0,-0,0,0.13,0.43,29,,,,,,,,,,,,,,,,,,,
13597,1776526849167,0.0935,2.7,2.12,1.39,,0.02,-0.13,0.0,0,-0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
13607,1776526849177,0.0936,2.7,2.11,,,0.01,-0.12,-0.02,0,-0,0,0.12,0.43,28,,,,,,,,,,,,,,,,,,,
13617,1776526849187,0.0938,2.66,2.1,1.35,,0.03,-0.12,-0.01,0,-0,0,0.13,0.43,29,,0,0,,,,,,,,,,,,,,,,
13627,1776526849197,0.094,2.65,2.12,,,0.02,-0.12,-0.02,0,-0,0,0.13,0.43,29,,,,,,,,,,,,,,,,,,,
13637,1776526849207,0.0942,2.68,2.11,1.38,,0.02,-0.12,-0.01,0,-0,0,0.13,0.43,29,,,,39.674892,-77.41684,0.0,1093.2,8,2,2.3,0,0.0,-1,0.0,0,0.0065,0.2213,0.0,0.0
13647,1776526849217,0.0943,2.66,2.09,,,0.03,-0.13,-0.01,0,-0,0,0.13,0.43,30,,,,,,,,,,,,,,,,,,,
